Weapon Class,Weapon,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,BS Whiff,Backstab,Riposte,Backstab (Small PvE),Riposte (Small PvE),Riposte (Large PvE),Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Katana,Star-Lined Sword,110,67.5,67.5,67.5,135,,220,220,825,825,110,220,110,110,165,550,660,143,87.75,87.75,87.75,175.5,,242,242,907.5,907.5,143,242,143,143,214.5,605,726,110,67.5,67.5,67.5,135,,110,0,0,0,0,0,,,,,,18.4 + 146.8,18.4 + 146.8,18.4 + 146.8,121 + 121,,,18.4 + 146.8,72.6 + 72.6,18.4 + 146.8,206.25 + 206.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Katana,Hand of Malenia,110,67.5,67.5,67.5,135,,220,220,825,825,110,220,110,110,165,550,660,143,87.75,87.75,87.75,175.5,,242,242,907.5,907.5,143,242,143,143,214.5,605,726,110,67.5,67.5,67.5,135,,110,0,0,0,0,0,,,,,,18.4 + 146.8,18.4 + 146.8,18.4 + 146.8,121 + 121,,,18.4 + 146.8,72.6 + 72.6,18.4 + 146.8,206.25 + 206.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Katana,Great Katana,228.938,114.978,114.978,124.3,,,309.1,309.1,1115.4,1115.4,228.938,247.5,228.938,228.938,228.938,495,742.5,297,297,297,321.75,,,340.01,340.01,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,0,0,0,0,0,0,,309.1,309.1,340.01,340.01,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,137.363 + 137.363,103.175 + 175.214,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Great Katana,Dragon-Hunter's Great Katana,228.938,114.978,114.978,124.3,,,309.1,309.1,1115.4,1115.4,228.938,247.5,228.938,228.938,228.938,495,742.5,297,297,297,321.75,,,340.01,340.01,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,0,0,0,0,0,0,,309.1,309.1,340.01,340.01,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,137.363 + 137.363,103.175 + 175.214,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
Great Katana,Rakshasa's Great Katana,228.938,114.978,114.978,124.3,,,309.1,309.1,1115.4,1115.4,228.938,247.5,228.938,228.938,228.938,495,742.5,297,297,297,321.75,,,340.01,340.01,1226.94,1226.94,297,272.25,297,297,446.16,817.96,816.75,228.938,114.978,114.978,124.3,,,0,0,0,0,0,0,,309.1,309.1,340.01,340.01,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,137.363 + 137.363,103.175 + 175.214,446.16 + 446.16,,137.363,137.363,137.363,148.5,37.125,445.5,137.363,137.363,137.363,148.5,37.125,445.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twinblade,Twinblade,100,50,50,50,100,,250,250,900,900,100,50 + 150,100,100,150,600,600,40 + 70,20 + 35,65,20 + 35,20 + 20 + 70,,75 + 200,37.5 + 37.5 + 200,90 + 90 + 90 + 720,90 + 90 + 90 + 720,50 + 87.5,68.75 + 206.25,50 + 87.5,130,65 + 100,600,110 + 550,100,50,50,50,100,,100,0,0,0,0,0,,,,,,30 + 90,30 + 90,180 + 60,,,,30 + 90,30 + 90,60 + 60,75 + 75 + 150 + 150,,57.5,57.5,115,115,17.25,345,57.5,57.5,57.5,115,17.25,345
Twinblade,Twinned Knight Swords,100,50,50,50,100,,250,250,900,900,100,50 + 150,100,100,150,600,600,40 + 70,20 + 35,65,20 + 35,20 + 20 + 70,,75 + 200,37.5 + 37.5 + 200,90 + 90 + 90 + 720,90 + 90 + 90 + 720,50 + 87.5,68.75 + 206.25,50 + 87.5,130,65 + 100,600,110 + 550,100,50,50,50,100,,100,0,0,0,0,0,,,,,,30 + 90,30 + 90,180 + 60,,,,30 + 90,30 + 90,60 + 60,75 + 75 + 150 + 150,,57.5,57.5,115,115,17.25,345,57.5,57.5,57.5,115,17.25,345
Twinblade,Black Steel Twinblade,100,50,50,50,100,,250,250,900,900,100,50 + 150,100,100,150,600,600,40 + 70,20 + 35,65,20 + 35,20 + 20 + 70,,275,75 + 200,90 + 90 + 90 + 720,90 + 90 + 90 + 720,50 + 87.5,60 + 60 + 60 + 180,50 + 87.5,130,65 + 100,600,110 + 550,100,50,50,50,100,,100,0,0,0,0,0,,,,,,30 + 90,30 + 90,180 + 60,,,,30 + 90,30 + 90,60 + 60,75 + 75 + 150 + 150,,57.5,57.5,115,115,17.25,345,57.5,57.5,57.5,115,17.25,345
Twinblade,Godskin Peeler,100,50,50,50,100,,250,250,900,900,100,50 + 150,100,100,150,600,600,40 + 70,20 + 35,65,20 + 35,20 + 20 + 70,,275,75 + 200,90 + 90 + 90 + 720,90 + 90 + 90 + 720,50 + 87.5,60 + 60 + 60 + 180,50 + 87.5,130,65 + 100,600,110 + 550,100,50,50,50,100,,100,0,0,0,0,0,,,,,,30 + 90,30 + 90,180 + 60,,,,30 + 90,30 + 90,60 + 60,75 + 75 + 150 + 150,,57.5,57.5,115,115,17.25,345,57.5,57.5,57.5,115,17.25,345
Twinblade,Gargoyle's Twinblade,100,50,50,50,100,,250,250,900,900,100,50 + 150,100,100,150,600,600,40 + 70,20 + 35,65,20 + 35,20 + 20 + 70,,75 + 200,37.5 + 37.5 + 200,90 + 90 + 90 + 720,90 + 90 + 90 + 720,50 + 87.5,68.75 + 206.25,50 + 87.5,130,65 + 100,600,110 + 550,100,50,50,50,100,,100,0,0,0,0,0,,,,,,30 + 90,30 + 90,180 + 60,,,,30 + 90,30 + 90,60 + 60,75 + 75 + 150 + 150,,57.5,57.5,115,115,17.25,345,57.5,57.5,57.5,115,17.25,345
Twinblade,Gargoyle's Black Blades,100,50,50,50,100,,250,250,900,900,100,50 + 150,100,100,150,600,600,40 + 70,20 + 35,65,20 + 35,20 + 20 + 70,,75 + 200,37.5 + 37.5 + 200,90 + 90 + 90 + 720,90 + 90 + 90 + 720,50 + 87.5,68.75 + 206.25,50 + 87.5,130,65 + 100,600,110 + 550,100,50,50,50,100,,100,0,0,0,0,0,,,,,,30 + 90,30 + 90,180 + 60,,,,30 + 90,30 + 90,60 + 60,75 + 75 + 150 + 150,,57.5,57.5,115,115,17.25,345,57.5,57.5,57.5,115,17.25,345
Twinblade,Eleonora's Poleblade,100,50,50,50,100,,100 + 150,250,90 + 90 + 90 + 630,90 + 90 + 780,100,50 + 150,100,100,150,600,600,40 + 70,20 + 35,65,20 + 35,20 + 20 + 70,,75 + 200,275,90 + 90 + 90 + 90 + 630,90 + 90 + 810,50 + 87.5,68.75 + 206.25,50 + 87.5,130,65 + 100,600,110 + 550,100,50,50,50,100,,100,0,0,0,0,0,,,,,,30 + 90,30 + 90,180 + 60,,,,30 + 90,30 + 90,60 + 60,75 + 75 + 150 + 150,,57.5,57.5,115,115,17.25,345,57.5,57.5,57.5,115,17.25,345
Twinblade,Euporia,100,50,50,50,100,,250,250,900,900,100,50 + 150,100,100,150,600,600,40 + 70,20 + 35,65,20 + 35,20 + 20 + 70,,75 + 200,37.5 + 37.5 + 200,90 + 90 + 90 + 720,90 + 90 + 90 + 720,50 + 87.5,68.75 + 206.25,50 + 87.5,130,65 + 100,600,110 + 550,100,50,50,50,100,,100,0,0,0,0,0,,,,,,30 + 90,30 + 90,180 + 60,,,,30 + 90,30 + 90,60 + 60,75 + 75 + 150 + 150,,57.5,57.5,115,115,17.25,345,57.5,57.5,57.5,115,17.25,345
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axe,Hand Axe,150,67.5,67.5,67.5,135,,300,300,1125,1125,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,1237.5,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Forked Hatchet,150,67.5,67.5,67.5,135,,300,300,1125,1125,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,1237.5,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Forked-Tongue Hatchet,150,67.5,67.5,67.5,135,,300,300,1125,1125,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,1237.5,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Battle Axe,150,67.5,67.5,67.5,135,,300,300,1125,1125,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,1237.5,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Messmer Soldier's Axe,150,67.5,67.5,67.5,135,,300,300,1125,187.5 + 937.5,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,206.25 + 1031.25,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Warped Axe,150,67.5,67.5,67.5,135,,300,300,1125,187.5 + 937.5,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,206.25 + 1031.25,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Jawbone Axe,150,67.5,67.5,67.5,135,,300,300,1125,1125,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,1237.5,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Iron Cleaver,150,67.5,67.5,67.5,135,,300,300,937.5,1125,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,1237.5,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Highland Axe,150,67.5,67.5,67.5,135,,300,300,1125,1125,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,1237.5,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Smithscript Axe,150,67.5,67.5,67.5,135,,67.5 (67.5 Far),,101.25 (101.25 Far),,150,300,150,150,225,67.5 (67.5 Far),900,195,87.75,87.75,87.75,175.5,,74.25 (74.25 Far),,108 (108 Far),,195,330,195,195,292.5,74.25 (74.25 Far),990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Celebrant's Cleaver,150,67.5,67.5,67.5,135,,300,300,937.5,1125,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,1237.5,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Sacrificial Axe,150,67.5,67.5,67.5,135,,300,300,1125,1125,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,1237.5,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Icerind Hatchet,150,67.5,67.5,67.5,135,,300,300,1125,1125,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,1237.5,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Ripple Blade,150,67.5,67.5,67.5,135,,300,300,1125,187.5 + 937.5,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,206.25 + 1031.25,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Stormhawk Axe,150,67.5,67.5,67.5,135,,300,300,1125,1125,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,1237.5,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Rosus' Axe,150,67.5,67.5,67.5,135,,300,300,1125,1125,150,300,150,150,225,750,900,195,87.75,87.75,87.75,175.5,,330,330,1237.5,1237.5,195,330,195,195,292.5,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
Axe,Death Knight's Twin Axes,150,67.5,67.5,67.5,135,,300,300,1125,1125,150,300,150,150,225,750,900,72 + 108,72 + 108,90 + 90,180 + 48 + 180,,,300,300,1125,1125,72 + 108,300,90 + 90,72 + 108,281.25 + 281.25,825,990,150,67.5,67.5,67.5,135,,150,0,0,0,0,0,,,,,,72 + 108,72 + 108,90 + 90,48 + 180 + 180,,,72 + 108,90 + 90,72 + 108,281.25 + 281.25,,57.5,57.5,115,115,28.75,345,57.5,57.5,115,115,28.75,345
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greataxe,Greataxe,228.938,114.978,114.978,124.3,,,370.92,370.92,1003.2,1003.2,228.938,247.5,228.938,228.938,228.938,668.8,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1103.52,1103.52,297,272.25,297,297,297,735.68,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,372.24 + 372.24,,137.363,137.363,148.5,148.5,37.125,445.5,137.363,137.363,148.5,148.5,37.125,445.5
Greataxe,Crescent Moon Axe,228.938,114.978,114.978,124.3,,,370.92,370.92,1003.2,1003.2,228.938,247.5,228.938,228.938,228.938,668.8,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1103.52,1103.52,297,272.25,297,297,297,735.68,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,372.24 + 372.24,,137.363,137.363,148.5,148.5,37.125,445.5,137.363,137.363,148.5,148.5,37.125,445.5
Greataxe,Longhaft Axe,228.938,114.978,114.978,124.3,,,370.92,370.92,1003.2,1003.2,228.938,247.5,228.938,228.938,228.938,668.8,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1103.52,1103.52,297,272.25,297,297,297,735.68,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,372.24 + 372.24,,137.363,137.363,148.5,148.5,37.125,445.5,137.363,137.363,148.5,148.5,37.125,445.5
Greataxe,Executioner's Greataxe,228.938,114.978,114.978,124.3,,,370.92,370.92,1003.2,1003.2,228.938,247.5,228.938,228.938,228.938,668.8,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1103.52,1103.52,297,272.25,297,297,297,735.68,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,372.24 + 372.24,,137.363,137.363,148.5,148.5,37.125,445.5,137.363,137.363,148.5,148.5,37.125,445.5
Greataxe,Great Omenkiller Cleaver,228.938,114.978,114.978,124.3,,,370.92,370.92,1003.2,1003.2,228.938,247.5,228.938,228.938,228.938,668.8,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1103.52,1103.52,297,272.25,297,297,297,735.68,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,372.24 + 372.24,,137.363,137.363,148.5,148.5,37.125,445.5,137.363,137.363,148.5,148.5,37.125,445.5
Greataxe,Rusted Anchor,228.938,114.978,114.978,124.3,,,370.92,370.92,1003.2,1003.2,228.938,247.5,228.938,228.938,228.938,668.8,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1103.52,1103.52,297,272.25,297,297,297,735.68,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,372.24 + 372.24,,137.363,137.363,148.5,148.5,37.125,445.5,137.363,137.363,148.5,148.5,37.125,445.5
Greataxe,Butchering Knife,228.938,114.978,114.978,124.3,,,370.92,370.92,1003.2,1003.2,228.938,247.5,228.938,228.938,228.938,668.8,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1103.52,1103.52,297,272.25,297,297,297,735.68,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,372.24 + 372.24,,137.363,137.363,148.5,148.5,37.125,445.5,137.363,137.363,148.5,148.5,37.125,445.5
Greataxe,Bonny Butchering Knife,228.938,114.978,114.978,124.3,,,370.92,370.92,1003.2,1003.2,228.938,247.5,228.938,228.938,228.938,668.8,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1103.52,1103.52,297,272.25,297,297,297,735.68,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,372.24 + 372.24,,137.363,137.363,148.5,148.5,37.125,445.5,137.363,137.363,148.5,148.5,37.125,445.5
Greataxe,Gargoyle's Great Axe,228.938,114.978,114.978,124.3,,,370.92,370.92,1003.2,1003.2,228.938,247.5,228.938,228.938,228.938,668.8,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1103.52,1103.52,297,272.25,297,297,297,735.68,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,372.24 + 372.24,,137.363,137.363,148.5,148.5,37.125,445.5,137.363,137.363,148.5,148.5,37.125,445.5
Greataxe,Gargoyle's Black Axe,228.938,114.978,114.978,124.3,,,370.92,370.92,1003.2,1003.2,228.938,247.5,228.938,228.938,228.938,668.8,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1103.52,1103.52,297,272.25,297,297,297,735.68,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,372.24 + 372.24,,137.363,137.363,148.5,148.5,37.125,445.5,137.363,137.363,148.5,148.5,37.125,445.5
Greataxe,Death Knight's Longhaft Axe,228.938,114.978,114.978,124.3,,,370.92,370.92,1003.2,1003.2,228.938,247.5,228.938,228.938,228.938,668.8,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1103.52,1103.52,297,272.25,297,297,297,735.68,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,372.24 + 372.24,,137.363,137.363,148.5,148.5,37.125,445.5,137.363,137.363,148.5,148.5,37.125,445.5
Greataxe,Winged Greathorn,228.938,114.978,114.978,124.3,,,370.92,370.92,1003.2,1003.2,228.938,247.5,228.938,228.938,228.938,668.8,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1103.52,1103.52,297,272.25,297,297,297,735.68,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,372.24 + 372.24,,137.363,137.363,148.5,148.5,37.125,445.5,137.363,137.363,148.5,148.5,37.125,445.5
Greataxe,Axe of Godrick,228.938,114.978,114.978,124.3,,,370.92,370.92,1003.2,1003.2,228.938,247.5,228.938,228.938,228.938,668.8,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1103.52,1103.52,297,272.25,297,297,297,735.68,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,372.24 + 372.24,,137.363,137.363,148.5,148.5,37.125,445.5,137.363,137.363,148.5,148.5,37.125,445.5
Greataxe,Putrescence Cleaver,228.938,114.978,114.978,124.3,,,370.92,370.92,1003.2,1003.2,228.938,247.5,228.938,228.938,228.938,668.8,742.5,297,149.16,149.16,161.59,,,408.012,408.012,1103.52,1103.52,297,272.25,297,297,297,735.68,816.75,228.938,114.978,114.978,124.3,,,123.75,0,0,0,0,0,,,,,,103.175 + 175.214,103.175 + 175.214,148.5 + 148.5,,,,137.363 + 137.363,103.175 + 175.214,137.363 + 137.363,372.24 + 372.24,,137.363,137.363,148.5,148.5,37.125,445.5,137.363,137.363,148.5,148.5,37.125,445.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hammer,Club,221,78,78,78,156,,442,442,1092,1092,221,442,221,221,331.5,654.16,1237.6,287.3,101.4,101.4,101.4,202.8,,486.2,486.2,1189.5,1189.5,287.3,486.2,287.3,287.3,331.5,707.2,1348.1,221,78,78,78,156,,221,0,0,0,0,0,,,,,,99.45 + 169.26,99.45 + 169.26,132.6 + 132.6,66.3 + 221 + 221,,,99.45 + 169.26,132.6 + 132.6,99.45 + 169.26,368.94 + 368.94,,87.75,87.75,175.5,175.5,43.875,526.5,87.75,87.75,175.5,175.5,43.875,526.5
Hammer,Curved Club,221,78,65,78,156,,442,442,1092,1092,221,442,221,221,331.5,654.16,1237.6,287.3,101.4,84.5,101.4,202.8,,486.2,486.2,1189.5,1189.5,287.3,486.2,287.3,287.3,331.5,707.2,1348.1,221,78,78,78,156,,221,0,0,0,0,0,,,,,,99.45 + 169.26,99.45 + 169.26,132.6 + 132.6,66.3 + 221 + 221,,,99.45 + 169.26,132.6 + 132.6,99.45 + 169.26,368.94 + 368.94,,87.75,87.75,175.5,175.5,43.875,526.5,87.75,87.75,175.5,175.5,43.875,526.5
Hammer,Spiked Club,221,78,65,78,156,,442,442,990.08,990.08,221,442,221,221,331.5,654.16,1237.6,287.3,101.4,84.5,101.4,202.8,,486.2,486.2,1078.48,1078.48,287.3,486.2,287.3,287.3,331.5,707.2,1348.1,221,78,78,78,156,,221,0,0,0,0,0,,,,,,99.45 + 169.26,99.45 + 169.26,132.6 + 132.6,66.3 + 221 + 221,,,99.45 + 169.26,132.6 + 132.6,99.45 + 169.26,368.94 + 368.94,,87.75,87.75,175.5,175.5,43.875,526.5,87.75,87.75,175.5,175.5,43.875,526.5
